Code,Fund_Name,latest_price,fund_house,currency,Fund_class_inception_date,Fund_size_Million_currency,Fund_size_Million_amount,Fund_size_Million_date,HSBC_risk_level,fiftytwoweek_range_currency,fiftytwoweek_range_min,fiftytwoweek_range_max,HSBC_investment_category,Investment_style,Investment_instrument,Annualised_return,Morningstar_rating_out_of_five,HSBC_initial_charge,Annual_management_fee_max,HSBC_min_investment_amount_unit,HSBC_min_investment_amount,HSBC_min_investment_amount_USD,Annualised_returns: 1 month,Annualised_returns: 3 month,Annualised_returns: 6 month,Annualised_returns: 1 year,Annualised_returns: 3 year,Annualised_returns: 5 year,Annualised_returns: 10 year,Asset allocation: Stock,Asset allocation: Bond,Asset allocation: Cash,Asset allocation: Cash & Equivalents,Asset allocation: Derivative,Asset allocation: Others,Financial Services,Real Estate,Corporate,Healthcare,Utilities,Basic Materials,Communication Services,Energy,Consumer Cyclical,Industrials,Securitized,Government,Consumer Defensive,Technology,United States,Latin America,Canada,United Kingdom,Europe - Emerging,Europe - ex Euro,Eurozone,Australasia,Asia - Developed,Asia - Emerging,Middle East,Japan,Africa,Equity_holdings_sector_max,Equity_holdings_country_max
U62389,HSBC Portfolios - World Selection 2 (AC) - HKD U62389,132.0192,HSBC Global Asset Management  (Hong Kong) Limited,HKD,2010-09-13,USD,779.25,2022-01-25,2,HKD,128.8974,137.3395,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0845,3.0,0.03,0.01,HKD,10000.0,1300.0,-0.0302999999999999,-0.0277,-0.0245,0.0076,0.0587,0.049,0.0465,0.3811,0.4685,0.1057,0.0,3.6346,0.0447,0.0657,0.0403,0.1232,0.0339,0.0086,0.0168,0.0286,0.0139,0.04,0.0359,0.041,0.3381,0.0202,0.0731,0.1141,0.0023,0.0303,0.0214,0.0024,0.0143,0.0925,0.0558,0.0057,0.0205,0.0036,0.0444,0.0014,Government,United States
U62618,HSBC Portfolios - World Selection 2 (AM-HKD-MDIST-CASH) U62618,10.8611,HSBC Global Asset Management  (Hong Kong) Limited,HKD,2014-07-01,USD,779.25,2022-01-25,2,HKD,10.7782,11.3592,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0843,3.0,0.03,0.01,HKD,10000.0,1300.0,-0.0302999999999999,-0.0278,-0.0246,0.0075,0.0586,0.0487,,0.3811,0.4685,0.1057,0.0,3.6346,0.0447,0.0657,0.0403,0.1232,0.0339,0.0086,0.0168,0.0286,0.0139,0.04,0.0359,0.041,0.3381,0.0202,0.0731,0.1141,0.0023,0.0303,0.0214,0.0024,0.0143,0.0925,0.0558,0.0057,0.0205,0.0036,0.0444,0.0014,Government,United States
U62528,BlackRock Global Funds-US Dollar High Yield Bond F(A6-HKDH-MDIST-CASH) U62528,36.36,BlackRock,HKD,2012-04-02,USD,3544.97,2021-12-31,4,HKD,36.36,38.15,High Yield Bond - US,Value,"Stock, Bond, Cash, Others",0.0776,3.0,0.02,0.0125,HKD,10000.0,1300.0,-0.0191,-0.0144999999999999,-0.0136,0.015,0.0571,0.0419,,0.0169,0.9488,0.0,0.0,0.0521,0.0459,0.0,0.0,0.9392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.7893,0.0048,0.0274,0.0223,0.0003,0.0022,0.0852,0.0,0.001,0.0011,0.0012,0.0009,0.0014,Corporate,United States
U62901,HSBC GIF Global High Yield Bond (AM3H-RMBH-MD-C) U62901,9.571,HSBC Global Asset Management  (Hong Kong) Limited,CNY,2018-05-24,USD,1775.92,2022-01-25,4,CNY,9.571,10.189,High Yield Bond - Global,"Bond, Cash, Others",Monthly,0.0795,,0.02,0.011,CNY,10000.0,1600.0,-0.0123,-0.01,-0.0141999999999999,0.0183,0.0629,,,0.0,0.9421,0.052,0.0526,0.0,0.0059,0.0,0.0,0.8767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0071,0.0,0.0,0.5939,0.0707,0.0162,0.0252,0.0188,0.0109,0.1108,0.0018,0.0054,0.0455,0.0108,0.0068,0.0253,Corporate,United States
U61666,Fidelity Funds - Emerging Market Debt Fund (Class A-EUR-MDIST Unit) U61666,11.54,Fidelity Investment Managers,EUR,2006-01-23,USD,2394.1,2021-12-31,3,EUR,11.45,12.36,Global Emerging Market (GEM) Fixed Income,"Bond, Cash, Others",Monthly,0.0584,3.0,0.02,0.012,EUR,850.0,952.0,-0.0351,-0.0319,-0.0371,0.0103,0.0316,0.0177,0.053,0.0,0.9286,0.0463,0.0433,0.0,0.0251,0.0,0.0,0.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016,0.0,0.0,0.2946,0.3369,0.0039,0.0,0.1455,0.0,0.0,0.0023,0.0119,0.1289,0.03,0.0,0.2005,Government,Latin America
U61714,Fidelity Funds - Emerging Market Debt Fund (Class A-EUR-MDIST Cash) U61714,11.54,Fidelity Investment Managers,EUR,2006-01-23,USD,2394.1,2021-12-31,3,EUR,11.45,12.36,Global Emerging Market (GEM) Fixed Income,"Bond, Cash, Others",Monthly,0.0584,3.0,0.02,0.012,EUR,850.0,952.0,-0.0351,-0.0319,-0.0371,0.0103,0.0316,0.0177,0.053,0.0,0.9286,0.0463,0.0433,0.0,0.0251,0.0,0.0,0.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016,0.0,0.0,0.2946,0.3369,0.0039,0.0,0.1455,0.0,0.0,0.0023,0.0119,0.1289,0.03,0.0,0.2005,Government,Latin America
U62725,Schroder ISF - Global High Yield (Class A-AUD-H-MDIST Cash) U62725,106.8923,Schroder Investment Management (HK) Ltd,AUD,2016-03-02,USD,2426.17,2022-01-25,5,AUD,106.8923,110.8048,High Yield Bond - Global,"Bond, Cash, Others",Monthly,0.0671,,0.02,0.01,AUD,1500.0,1065.0,-0.0136,-0.0113,-0.0121,0.0167,0.0486,0.0378,,0.0,0.8154,0.1422,0.0864,0.031,0.0424,0.0,0.0,0.9566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.528,0.0267,0.0325,0.0625,0.0106,0.0161,0.1316,0.0029,0.0033,0.0087,0.0123,0.005,0.0042,Corporate,United States
U61667,Fidelity Funds - Emerging Market Debt Fund (Class A-EUR-Accumulation) U61667,24.34,Fidelity Investment Managers,EUR,2006-01-23,USD,2394.1,2021-12-31,3,EUR,23.49,25.73,Global Emerging Market (GEM) Fixed Income,"Bond, Cash, Others",6.55%,0.0583,3.0,0.02,0.012,EUR,850.0,952.0,-0.0345,-0.0318,-0.0372,0.0108,0.0318,0.0178,0.053,0.0,0.9286,0.0463,0.0433,0.0,0.0251,0.0,0.0,0.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016,0.0,0.0,0.2946,0.3369,0.0039,0.0,0.1455,0.0,0.0,0.0023,0.0119,0.1289,0.03,0.0,0.2005,Government,Latin America
U63065,AB-SUSTAINABLE GLOBAL THEMATIC PORTFOLIO (A-USD-ACC) U63065,40.97,AllianceBernstein Hong Kong Limited,USD,1996-08-01,USD,4003.62,2022-01-25,4,USD,38.76,48.64,"ESG - Environmental, Social and Governance",Growth,Stock,0.2899,4.0,0.03,0.017,USD,1000.0,1000.0,-0.1268,-0.1219,-0.0672,-0.0040999999999999,0.2005,0.159,0.107,1.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.1928,0.0386,0.0297,0.0073,0.0,0.0581,0.2259,0.0,0.0,0.0107,0.2959,0.582,0.0056,0.0,0.0144,0.0,0.1035,0.142,0.0,0.0451,0.0718,0.0044,0.0311,0.0,Technology,United States
U62740,JPMorgan Europe High Yield Bond - AUD (Hedged-MDIST-Cash) U62740,8.98,J.P. Morgan Asset Management,AUD,2016-04-11,USD,33.12,2021-12-31,4,AUD,8.98,9.3,High Yield Bond - Europe,Value,"Stock, Bond, Cash, Others",0.0451,,0.02,0.01,AUD,1500.0,1065.0,-0.0105,-0.0033,-0.009,0.0124,0.0356999999999999,0.0321,,0.0026,0.945,0.0364,0.0364,0.0,0.016,0.0,0.0,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.1757,0.0,0.0064,0.1017,0.0065,0.049,0.6056,0.0,0.0,0.0,0.0,0.0,0.0,Corporate,Eurozone
U63150,JPM INCOME FUND (A-HKD-MD-C) U63150,9.01,J.P. Morgan Asset Management,HKD,2014-12-19,USD,12107.03,2022-01-25,3,HKD,9.01,9.42,Global Fixed Income,Value,"Stock, Bond, Cash, Others",0.053,4.0,0.02,0.01,HKD,10000.0,1300.0,-0.0084,-0.0062,-0.0097,0.019,0.0412,0.0436,,0.0024,0.9006,0.0752,0.0752,0.0002,0.0217,0.0,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951,0.0657,0.0,0.0,0.8023,0.0272,0.0081,0.0049,0.0028,0.0014,0.0141,0.0005,0.0,0.0053,0.0079,0.0006,0.0253,Securitized,United States
U62742,JPMorgan Europe High Yield Bond - HKD (Hedged-MDIST-Cash) U62742,9.1,J.P. Morgan Asset Management,HKD,2016-04-11,USD,33.12,2021-12-31,4,HKD,9.1,9.44,High Yield Bond - Europe,Value,"Stock, Bond, Cash, Others",0.0531,,0.02,0.01,HKD,10000.0,1300.0,-0.0111,-0.0028,-0.008,0.0108,0.0433,0.0331,,0.0026,0.945,0.0364,0.0364,0.0,0.016,0.0,0.0,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.1757,0.0,0.0064,0.1017,0.0065,0.049,0.6056,0.0,0.0,0.0,0.0,0.0,0.0,Corporate,Eurozone
U62529,BlackRock Global Funds-US Dollar High Yield Bond F(A3-AUDH-MDIST-CASH) U62529,11.23,BlackRock,AUD,2011-03-04,USD,3544.97,2021-12-31,4,AUD,11.23,11.64,High Yield Bond - US,Value,"Stock, Bond, Cash, Others",0.0683,,0.02,0.0125,AUD,1500.0,1065.0,-0.0189,-0.0148,-0.0143,0.0148,0.0475999999999999,0.0406,0.0603,0.0169,0.9488,0.0,0.0,0.0521,0.0459,0.0,0.0,0.9392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.7893,0.0048,0.0274,0.0223,0.0003,0.0022,0.0852,0.0,0.001,0.0011,0.0012,0.0009,0.0014,Corporate,United States
U62753,Capital Group New Perspective Fund (LUX) Bd - USD (ADIS-Cash) U62753,20.71,Capital International Management Company,USD,2015-10-30,USD,16219.66,2022-01-25,4,USD,19.48,23.84,Global Equity - Broad,Growth,"Stock, Cash, Others",0.2561,4.0,0.03,0.015,USD,1000.0,1000.0,-0.1027,-0.1031,-0.0675,-0.0014,0.1848999999999999,0.1488,0.1215,0.9679,0.0,0.0316,0.0,0.0,0.0005,0.1134,0.006,0.0,0.1192,0.0119,0.0518,0.1035,0.0232,0.194,0.0808,0.0,0.0,0.0477,0.2156,0.5618,0.0173,0.0178,0.0347,0.005,0.0712,0.1377,0.0052,0.0658,0.0162,0.0016,0.031,0.0025,Technology,United States
U62744,JPMorgan Europe High Yield Bond - USD (Hedged-MDIST-Cash) U62744,9.04,J.P. Morgan Asset Management,USD,2016-04-11,USD,33.12,2021-12-31,4,USD,9.04,9.38,High Yield Bond - Europe,Value,"Stock, Bond, Cash, Others",0.0529,,0.02,0.01,USD,1000.0,1000.0,-0.01,-0.0026,-0.0078,0.0104,0.0426999999999999,0.036,,0.0026,0.945,0.0364,0.0364,0.0,0.016,0.0,0.0,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.1757,0.0,0.0064,0.1017,0.0065,0.049,0.6056,0.0,0.0,0.0,0.0,0.0,0.0,Corporate,Eurozone
U62806,JPMorgan Multi Balanced (USD- MDIST-Cash) U62806,10.7,J.P. Morgan Asset Management,USD,2017-03-27,USD,386.4,2021-12-31,2,USD,10.69,11.08,Multi-Asset - Global,Value,"Stock, Bond, Cash, Others",0.0692,3.0,0.03,0.0125,USD,1000.0,1000.0,-0.0185,-0.0132,-0.0162,0.0105,0.0564,,,0.2479,0.5871,0.1183,0.0912,0.0,0.0467,0.0339,0.0496,0.4003,0.018,0.0287,0.01,0.0197,0.014,0.0151,0.0163,0.1192,0.0951,0.0198,0.0218,0.4799,0.0001,0.015,0.0074,0.0031,0.0149,0.0137,0.0004,0.0188,0.016,0.0002,0.0034,0.001,Corporate,United States
U63069,AB-SUSTAINABLE GLOBAL THEMATIC PORTFOLIO (A-SGDH-ACC) U63069,32.47,AllianceBernstein Hong Kong Limited,SGD,2011-04-15,USD,4003.62,2022-01-25,5,SGD,30.75,38.55,"ESG - Environmental, Social and Governance",Growth,Stock,0.2795,,0.03,0.017,SGD,1500.0,1110.0,-0.1257,-0.1217,-0.0683,-0.0055,0.1918,0.1493,0.1018,1.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.1928,0.0386,0.0297,0.0073,0.0,0.0581,0.2259,0.0,0.0,0.0107,0.2959,0.582,0.0056,0.0,0.0144,0.0,0.1035,0.142,0.0,0.0451,0.0718,0.0044,0.0311,0.0,Technology,United States
U61705,BlackRock Emerging Markets Bond Fund (Class A3-EUR-MDIST Cash) U61705,8.38,BlackRock,EUR,2004-10-01,USD,1357.67,2021-12-31,3,EUR,8.3,8.8,Global Emerging Market (GEM) Fixed Income,"Bond, Cash, Others",Monthly,0.0518,3.0,0.02,0.0125,EUR,850.0,952.0,-0.0283999999999999,-0.0202,-0.022,0.0152,0.0224,0.0074,0.0499,0.0,0.7923,0.2072,0.0886,0.0767,0.0005,0.0,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7138,0.0,0.0,0.0,0.3301,0.0,0.0005,0.1001,0.0006,0.0,0.0,0.0,0.1087,0.1622,0.0,0.2452,Government,Latin America
U62550,Schroder ISF - Global Multi-Asset Income(A-MDIS- HKD) U62550,634.4244,Schroder Investment Management (HK) Ltd,HKD,2013-03-06,USD,1666.5,2022-01-25,3,HKD,634.4244,672.0293,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0628,1.0,0.03,0.0125,HKD,10000.0,1300.0,-0.0255,-0.026,-0.0243,0.0108,0.0412,0.0321,,0.3743,0.4565,0.1224,0.0,0.8475,0.0468,0.0649,0.0668,0.4577,0.0332,0.0062,0.0025,0.0323,0.0037,0.0374,0.0236,0.0001,0.0452,0.0138,0.0899,0.1918,0.0026,0.0145,0.013,0.0126,0.0141,0.0799,0.001,0.0019,0.034,0.0054,0.0021,0.0072,Corporate,United States
U62360,AB - Global High Yield Portfolio (Class AT-HKD-MDIST Cash) U62360,28.06,AllianceBernstein Hong Kong Limited,HKD,2009-03-05,USD,18536.66,2022-01-25,4,HKD,28.06,29.77,High Yield Bond - Global,Value,"Stock, Bond, Cash, Others",0.0577,2.0,0.02,0.0145,HKD,10000.0,1300.0,-0.0176,-0.0147,-0.0185,0.0125,0.0385999999999999,0.0304,0.0444,0.0203,0.9286,0.0053,0.0048,0.0006,0.0459,0.0,0.0,0.6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796,0.2213,0.0,0.0,0.5811,0.095,0.023,0.0303,0.0129,0.0125,0.0439,0.0003,0.008,0.0278,0.0198,0.0001,0.0718,Corporate,United States
U63002,HSBC GIF -US HIGH YIELD BOND (CLASS AM2-USD-MDIST-CASH) U63002,10.017,HSBC Global Asset Management  (Hong Kong) Limited,USD,2019-08-28,USD,77.62,2022-01-25,4,USD,10.017,10.427,High Yield Bond - US,"Bond, Cash, Others",Monthly,0.0,,0.02,0.011,USD,1000.0,1000.0,-0.0138,-0.0102,-0.0111,0.0156,,,,0.0,0.9385,0.0572,0.0569,0.0,0.0043,0.0,0.0,0.9428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8253,0.0,0.0252,0.0105,0.0,0.0,0.0341,0.0,0.0,0.0139,0.0,0.0125,0.0165,Corporate,United States
U62639,Schroder Asian Asset Income Fund (Class A-RMBH-MDIST CASH) U62639,93.0367,Schroder Investment Management (HK) Ltd,CNY,2013-11-01,USD,3853.88,2022-01-24,3,CNY,93.0367,101.9289,Multi-Asset - Asia,Value,"Stock, Bond, Cash, Others",0.0727,,0.03,0.0125,CNY,10000.0,1600.0,-0.0143,-0.01,-0.0236,-0.0039,0.052,0.0571,,0.5663,0.3646,0.0525,0.0483,0.0042,0.0166,0.0737,0.124,0.3032,0.0113,0.0998,0.0361,0.0529,0.004,0.0261,0.0095,0.0,0.0778,0.015,0.1165,0.0007,0.0337,0.0001,0.0016,0.0006,0.0,0.0003,0.0083,0.0686,0.1625,0.0147,0.0048,0.0002,Corporate,Asia - Emerging
U62619,HSBC Portfolios - World Selection 2 (AM-USD-MDIST-CASH) U62619,10.8108,HSBC Global Asset Management  (Hong Kong) Limited,USD,2014-07-01,USD,779.25,2022-01-25,2,USD,10.7561,11.3229,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0858,3.0,0.03,0.01,USD,1000.0,1000.0,-0.0286,-0.0291,-0.0265,0.0033,0.0613999999999999,0.0481,,0.3811,0.4685,0.1057,0.0,3.6346,0.0447,0.0657,0.0403,0.1232,0.0339,0.0086,0.0168,0.0286,0.0139,0.04,0.0359,0.041,0.3381,0.0202,0.0731,0.1141,0.0023,0.0303,0.0214,0.0024,0.0143,0.0925,0.0558,0.0057,0.0205,0.0036,0.0444,0.0014,Government,United States
U62156,HSBC Portfolios - World Selection 2 (AC) - USD U62156,16.958,HSBC Global Asset Management  (Hong Kong) Limited,USD,2009-10-19,USD,779.25,2022-01-25,2,USD,16.6016,17.643,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0858,3.0,0.03,0.01,USD,1000.0,1000.0,-0.0286,-0.0291,-0.0265,0.0033,0.0615,0.0482,0.0462,0.3811,0.4685,0.1057,0.0,3.6346,0.0447,0.0657,0.0403,0.1232,0.0339,0.0086,0.0168,0.0286,0.0139,0.04,0.0359,0.041,0.3381,0.0202,0.0731,0.1141,0.0023,0.0303,0.0214,0.0024,0.0143,0.0925,0.0558,0.0057,0.0205,0.0036,0.0444,0.0014,Government,United States
U43097,Fidelity Funds - European High Yield Fund (Class A-MDIST Cash) U43097,11.21,Fidelity Investment Managers,EUR,2003-06-09,USD,3473.28,2021-12-31,4,EUR,11.21,11.65,High Yield Bond - Europe,Value,"Stock, Bond, Cash, Others",0.0585,4.0,0.02,0.01,EUR,1000.0,1120.0,-0.012,-0.0104,-0.0154,0.0124,0.0466,0.0304,0.0535,0.0037,0.8558,0.0229,0.0268,0.0385,0.1177,0.0,0.0,0.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0272,0.0,0.0,0.0535,0.0012,0.0,0.2244,0.0499,0.03,0.443,0.0,0.0,0.0078,0.0129,0.014,0.0182,Corporate,Eurozone
U43100,Fidelity Funds - European High Yield Fund (Class A-MDIST Unit) U43100,11.21,Fidelity Investment Managers,EUR,2003-06-09,USD,3473.28,2021-12-31,4,EUR,11.21,11.65,High Yield Bond - Europe,Value,"Stock, Bond, Cash, Others",0.0585,4.0,0.02,0.01,EUR,1000.0,1120.0,-0.012,-0.0104,-0.0154,0.0124,0.0466,0.0304,0.0535,0.0037,0.8558,0.0229,0.0268,0.0385,0.1177,0.0,0.0,0.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0272,0.0,0.0,0.0535,0.0012,0.0,0.2244,0.0499,0.03,0.443,0.0,0.0,0.0078,0.0129,0.014,0.0182,Corporate,Eurozone
U43049,Fidelity Funds - European High Yield Fund (Class A-ADIST Unit) U43049,9.785,Fidelity Investment Managers,EUR,2000-06-26,USD,3473.28,2021-12-31,4,EUR,9.785,10.25,High Yield Bond - Europe,Value,"Stock, Bond, Cash, Others",0.0587,4.0,0.02,0.01,EUR,1000.0,1120.0,-0.012,-0.0103,-0.0152,0.0121,0.0467,0.0304,0.0535,0.0037,0.8558,0.0229,0.0268,0.0385,0.1177,0.0,0.0,0.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0272,0.0,0.0,0.0535,0.0012,0.0,0.2244,0.0499,0.03,0.443,0.0,0.0,0.0078,0.0129,0.014,0.0182,Corporate,Eurozone
U43106,Fidelity Funds - European High Yield Fund (Class A-ADIST Cash) U43106,9.785,Fidelity Investment Managers,EUR,2000-06-26,USD,3473.28,2021-12-31,4,EUR,9.785,10.25,High Yield Bond - Europe,Value,"Stock, Bond, Cash, Others",0.0587,4.0,0.02,0.01,EUR,1000.0,1120.0,-0.012,-0.0103,-0.0152,0.0121,0.0467,0.0304,0.0535,0.0037,0.8558,0.0229,0.0268,0.0385,0.1177,0.0,0.0,0.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0272,0.0,0.0,0.0535,0.0012,0.0,0.2244,0.0499,0.03,0.443,0.0,0.0,0.0078,0.0129,0.014,0.0182,Corporate,Eurozone
U62810,JPMorgan Multi Balanced (AUD Hedged-MDIST-Cash) U62810,10.53,J.P. Morgan Asset Management,AUD,2017-03-27,USD,386.4,2021-12-31,3,AUD,10.51,10.9,Multi-Asset - Global,Value,"Stock, Bond, Cash, Others",0.0597,,0.03,0.0125,AUD,1500.0,1065.0,-0.0173,-0.0123,-0.0168,0.009,0.0471,,,0.2479,0.5871,0.1183,0.0912,0.0,0.0467,0.0339,0.0496,0.4003,0.018,0.0287,0.01,0.0197,0.014,0.0151,0.0163,0.1192,0.0951,0.0198,0.0218,0.4799,0.0001,0.015,0.0074,0.0031,0.0149,0.0137,0.0004,0.0188,0.016,0.0002,0.0034,0.001,Corporate,United States
U63155,JPM INCOME FUND (A-SGDH-MD-C) U63155,9.44,J.P. Morgan Asset Management,SGD,2019-09-05,USD,12107.03,2022-01-25,4,SGD,9.44,9.88,Global Fixed Income,Value,"Stock, Bond, Cash, Others",0.0,,0.02,0.01,SGD,1500.0,1110.0,-0.0058,-0.0077,-0.0115,0.0149,,,,0.0024,0.9006,0.0752,0.0752,0.0002,0.0217,0.0,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951,0.0657,0.0,0.0,0.8023,0.0272,0.0081,0.0049,0.0028,0.0014,0.0141,0.0005,0.0,0.0053,0.0079,0.0006,0.0253,Securitized,United States
U61098,BlackRock World Healthscience Fund (Class A2) U61098,60.28,BlackRock,USD,2001-04-06,USD,14988.29,2021-12-31,4,USD,56.61,67.21,Specialised Sector Equity,Blend,"Stock, Bond, Cash, Others",0.1742,4.0,0.03,0.015,USD,1000.0,1000.0,-0.0909,-0.0653,-0.0742,-0.0246,0.1214,0.1296,0.1372,0.9753,0.0004,0.0237,0.0,0.0,0.0006,0.0018,0.0,0.0,0.9676,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604,0.0007,0.0,0.0427,0.0,0.1007,0.0392,0.0,0.0,0.0131,0.0,0.0181,0.0,Healthcare,United States
U62741,JPMorgan Europe High Yield Bond - EUR (MDIST-Cash) U62741,9.15,J.P. Morgan Asset Management,EUR,2016-04-11,USD,33.12,2021-12-31,4,EUR,9.15,9.48,High Yield Bond - Europe,Value,"Stock, Bond, Cash, Others",0.0395,2.0,0.02,0.01,EUR,850.0,952.0,-0.012,-0.0058,-0.0125,0.0059,0.0302,0.0184,,0.0026,0.945,0.0364,0.0364,0.0,0.016,0.0,0.0,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.1757,0.0,0.0064,0.1017,0.0065,0.049,0.6056,0.0,0.0,0.0,0.0,0.0,0.0,Corporate,Eurozone
U63149,JPM INCOME FUND (A-USD-MD-C) U63149,8.96,J.P. Morgan Asset Management,USD,2014-12-19,USD,12107.03,2022-01-25,3,USD,8.96,9.39,Global Fixed Income,Value,"Stock, Bond, Cash, Others",0.0545,4.0,0.02,0.01,USD,1000.0,1000.0,-0.0062,-0.0073,-0.0118,0.0146,0.0437,0.0426999999999999,,0.0024,0.9006,0.0752,0.0752,0.0002,0.0217,0.0,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951,0.0657,0.0,0.0,0.8023,0.0272,0.0081,0.0049,0.0028,0.0014,0.0141,0.0005,0.0,0.0053,0.0079,0.0006,0.0253,Securitized,United States
U62643,JPMorgan ASEAN (acc) - HKD U62643,12.55,J.P. Morgan Asset Management,HKD,2013-02-04,USD,1328.57,2021-12-30,4,HKD,11.88,13.36,Asia Pacific Ex-Japan Equity - Broad,Value,"Stock, Cash, Others",0.0525,4.0,0.03,0.015,HKD,10000.0,1300.0,-0.0063,-0.0507,0.0458,0.0088,0.0272,0.0576999999999999,,0.9764,0.0,0.0214,0.0,0.0,0.0022,0.3826,0.0741,0.0,0.0303,0.0192,0.0447,0.1739,0.0272,0.0624,0.0742,0.0,0.0,0.0506,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.2979,0.6748,0.0,0.0,0.0,Financial Services,Asia - Emerging
U63067,AB-SUSTAINABLE GLOBAL THEMATIC PORTFOLIO (A-AUDH-ACC) U63067,48.38,AllianceBernstein Hong Kong Limited,AUD,2010-06-08,USD,4003.62,2022-01-25,5,AUD,46.07,57.62,"ESG - Environmental, Social and Governance",Growth,Stock,0.2635,,0.03,0.017,AUD,1500.0,1065.0,-0.1266,-0.1245,-0.0723,-0.0104,0.1769,0.1425,0.1088,1.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.1928,0.0386,0.0297,0.0073,0.0,0.0581,0.2259,0.0,0.0,0.0107,0.2959,0.582,0.0056,0.0,0.0144,0.0,0.1035,0.142,0.0,0.0451,0.0718,0.0044,0.0311,0.0,Technology,United States
U62532,BlackRock Global Funds-US Dollar High Yield Bond F(A3-EURH-MDIST-CASH) U62532,9.01,BlackRock,EUR,2012-07-11,USD,3544.97,2021-12-31,4,EUR,9.01,9.37,High Yield Bond - US,Value,"Stock, Bond, Cash, Others",0.058,,0.02,0.0125,EUR,850.0,952.0,-0.0199,-0.0172,-0.0178,0.0083,0.0382,0.0246,,0.0169,0.9488,0.0,0.0,0.0521,0.0459,0.0,0.0,0.9392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.7893,0.0048,0.0274,0.0223,0.0003,0.0022,0.0852,0.0,0.001,0.0011,0.0012,0.0009,0.0014,Corporate,United States
U62551,Schroder ISF - Global Multi-Asset Income(A-MDIS- USD) U62551,84.0252,Schroder Investment Management (HK) Ltd,USD,2012-04-18,USD,1666.5,2022-01-25,3,USD,84.0252,89.2937,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0643,1.0,0.03,0.0125,USD,1000.0,1000.0,-0.0239,-0.0277,-0.0265,0.0062,0.0438,0.0313,,0.3743,0.4565,0.1224,0.0,0.8475,0.0468,0.0649,0.0668,0.4577,0.0332,0.0062,0.0025,0.0323,0.0037,0.0374,0.0236,0.0001,0.0452,0.0138,0.0899,0.1918,0.0026,0.0145,0.013,0.0126,0.0141,0.0799,0.001,0.0019,0.034,0.0054,0.0021,0.0072,Corporate,United States
